Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude
90011,1350000.0,12,6,3640,1260 E 53RD ST,Los Angeles,California,109511,9858.4,Los Angeles,69126.0,34.00689,-118.25861
94110,1100000.0,2,1,1050,162 DUNCAN ST # 162A,San Francisco,California,70859,11447.9,San Francisco,223044.0,37.74975,-122.41528
78253,550000.0,6,4,4573,11939 OCELOT PATH,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885
73099,174900.0,3,2,1446,133 MAINDALE DR,Yukon,Oklahoma,80457,249.1,Canadian,98828.0,35.52583,-97.76343
73170,369900.0,3,3,2047,16815 PICASSO DR,Oklahoma City,Oklahoma,41241,758.4,Cleveland,115944.0,35.32743,-97.55068
76131,399000.0,4,3,2819,2312 MIRANDESA DR,Fort Worth,Texas,47569,1182.0,Tarrant,113511.0,32.88227,-97.34895
43207,75000.0,2,1,1309,2805 CONRAD DR # K-4,Columbus,Ohio,46038,768.8,Franklin,67173.0,39.89599,-82.96392
90803,649000.0,1,2,1196,6305 MARINA PACIFICA DR S # KEY,Long Beach,California,32631,3099.7,Los Angeles,141826.0,33.76162,-118.12178
76036,574990.0,5,4,3026,4444 MISTY SHADOW DR,Crowley,Texas,29594,259.3,Tarrant,106384.0,32.57366,-97.41434
78253,399395.0,4,3,2462,14502 LAVACA SPGS,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885
60610,289500.0,1,1,800,1300 N ASTOR ST UNIT 26C,Chicago,Illinois,42422,14725.7,Cook,167543.0,41.90388,-87.63738
67210,389900.0,3,2,1861,3419 S LORI ST,Wichita,Kansas,9233,287.7,Sedgwick,64073.0,37.62944,-97.24604
87112,340000.0,3,2,1540,12520 INDIAN TRL NE,Albuquerque,New Mexico,41818,1986.1,Bernalillo,80731.0,35.10093,-106.51622
53207,329900.0,3,2,1524,3340 S LOGAN AVE,Milwaukee,Wisconsin,35120,1362.4,Milwaukee,88034.0,42.97148,-87.90152
80224,1025000.0,4,3,1920,365 S OLIVE WAY,Denver,Colorado,18995,2236.9,Denver,102896.0,39.68803,-104.91161
30326,298900.0,1,1,698,3324 PEACHTREE RD NE UNIT 1115,Atlanta,Georgia,7207,3691.6,Fulton,155634.0,33.84957,-84.36342
40299,297000.0,2,2,1594,12302 WILDCAT WAY,Louisville,Kentucky,41448,296.5,Jefferson,103618.0,38.16319,-85.51613
76017,395000.0,4,2,2272,4803 FAWN VALLEY CT,Arlington,Texas,45429,1718.5,Tarrant,110896.0,32.66223,-97.16237
37216,575000.0,3,2,2130,3708 INGLEWOOD CIR S,Nashville,Tennessee,19227,1103.2,Davidson,99706.0,36.21589,-86.72676
28215,400000.0,4,2,2228,10400 LITTLE WHITEOAK RD,Charlotte,North Carolina,63548,850.5,Mecklenburg,80157.0,35.24854,-80.69571
75215,265000.0,2,2,1100,3915 ATLANTA ST,Dallas,Texas,17960,906.0,Dallas,64568.0,32.75259,-96.76075
30327,2350000.0,6,5,5440,3828 DUMBARTON RD NW,Atlanta,Georgia,22932,506.8,Fulton,322047.0,33.86708,-84.42358
91402,375000.0,2,2,821,9054 WILLIS AVE UNIT 25,Panorama City,California,68076,7054.1,Los Angeles,75527.0,34.22413,-118.4448
98108,649950.0,3,2,1000,5531 18TH AVE S,Seattle,Washington,23759,1243.4,King,129864.0,47.54113,-122.3126
75217,222000.0,3,2,1214,6807 UMPHRESS CT,Dallas,Texas,87767,1220.8,Dallas,61030.0,32.71291,-96.68243
53218,175000.0,2,2,1747,5630 N 72ND ST,Milwaukee,Wisconsin,43302,2850.5,Milwaukee,55316.0,43.11469,-87.99301
53206,149900.0,3,2,1750,3609 N 24TH PL,Milwaukee,Wisconsin,21847,3180.9,Milwaukee,44984.0,43.07524,-87.93349
94605,320000.0,2,1,824,2609 68TH AVE,Oakland,California,45334,1982.4,Alameda,130531.0,37.76062,-122.14903
89166,449000.0,2,2,1754,10422 GROTTO MOUNTAIN AVE,Las Vegas,Nevada,27060,59.8,Clark,116701.0,36.33733,-115.4686
55406,149900.0,1,2,760,2837 34TH AVE S,Minneapolis,Minnesota,35997,2776.9,Hennepin,107717.0,44.93932,-93.22071
23462,349900.0,2,3,2080,4601 TOTTERIDGE LN,Virginia Beach,Virginia,66949,2343.8,Virginia Beach,82642.0,36.8366,-76.15105
38122,129000.0,3,1,1200,4106 LAWRENCE RD,Memphis,Tennessee,22961,1300.5,Shelby,57482.0,35.1571,-89.92247
30315,247000.0,3,2,1006,56 DOROTHY ST SE,Atlanta,Georgia,35324,1189.2,Fulton,65438.0,33.70312,-84.38272
10021,2499000.0,2,2,1471,234 E 70TH ST APT 4,New York,New York,42484,46004.0,New York,261254.0,40.76963,-73.95899
23451,2395000.0,6,5,4800,505 WILDER RD,Virginia Beach,Virginia,43885,857.2,Virginia Beach,136673.0,36.87175,-76.00689
87112,599000.0,4,2,2244,2409 PUNTA DE VISTA DR NE,Albuquerque,New Mexico,41818,1986.1,Bernalillo,80731.0,35.10093,-106.51622
93727,451800.0,5,4,2985,5856 E RAYBURN AVENUE # 20,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736
37211,214900.0,2,2,1043,2929 SELENA DR APT J119,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345
75205,4295000.0,3,4,3552,3503 EDGEWATER ST,Dallas,Texas,24804,2191.5,Dallas,315307.0,32.83657,-96.79617
85044,475000.0,2,3,1435,8809 S 51ST ST UNIT 1,Phoenix,Arizona,40815,955.2,Maricopa,117348.0,33.33997,-112.00617
76014,300000.0,3,2,1704,1615 SHELMAR CT,Arlington,Texas,32460,2185.0,Tarrant,71842.0,32.69201,-97.08814
79928,259900.0,4,3,1672,1105 SUMMER BREEZE PL,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511
95826,339000.0,3,2,1191,8816 LA RIVIERA DR UNIT C,Sacramento,California,40847,1496.6,Sacramento,93008.0,38.54554,-121.37885
33133,3000000.0,3,4,1870,3572 W FAIRVIEW ST # A7,Miami,Florida,34434,3194.2,Miami-Dade,164713.0,25.72983,-80.24327
64151,1080000.0,4,5,3615,6305 NW 58TH TER,Kansas City,Missouri,27653,813.9,Platte,106458.0,39.21494,-94.63115
75228,219900.0,3,3,1623,1812 GROSS RD,Dallas,Texas,71450,2411.7,Dallas,73237.0,32.82456,-96.6805
76262,694900.0,4,3,3558,14644 SHAVE LAKE DR,Roanoke,Texas,40159,366.3,Denton,184921.0,33.01137,-97.22101
87108,1200000.0,3,5,5602,910 IDLEWILDE LN SE,Albuquerque,New Mexico,36433,2393.1,Bernalillo,55047.0,35.07235,-106.57835
78238,259900.0,4,3,1650,29 MESSENGER CRK,San Antonio,Texas,25737,978.4,Bexar,66145.0,29.47088,-98.61925
75208,675000.0,3,2,1878,1414 KINGS HWY,Dallas,Texas,29941,1889.3,Dallas,120126.0,32.75409,-96.83943
85715,1000000.0,4,4,2821,2135 N SARNOFF DR,Tucson,Arizona,18609,1096.6,Pima,108612.0,32.24898,-110.83118
95125,2398000.0,3,3,1929,1188 MALONE RD,San Jose,California,53478,2834.4,Santa Clara,224763.0,37.29554,-121.89408
90063,524000.0,2,1,780,444 N EZRA ST,Los Angeles,California,52954,6224.3,Los Angeles,81258.0,34.0452,-118.18583
80921,739000.0,4,3,2686,14205 GLENEAGLE DR,Colorado Springs,Colorado,22725,179.0,El Paso,163704.0,39.02648,-104.88156
68134,290000.0,3,3,2083,6214 N 104TH ST,Omaha,Nebraska,30212,1414.1,Douglas,76287.0,41.29776,-96.0503
43065,185000.0,2,2,960,8336 LARIAT CT,Powell,Ohio,44363,610.0,Delaware,190954.0,40.17655,-83.09445
74127,178500.0,3,2,1414,6520 W ADMIRAL BLVD,Tulsa,Oklahoma,16057,290.7,Osage,62058.0,36.17462,-96.04511
80224,399000.0,2,1,825,753 S LEYDEN ST,Denver,Colorado,18995,2236.9,Denver,102896.0,39.68803,-104.91161
48235,124900.0,3,1,959,20022 MARK TWAIN ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947
78723,512000.0,4,2,1220,1619 ASHBERRY DR,Austin,Texas,36114,1975.4,Travis,109325.0,30.30423,-97.68578
28273,390000.0,4,4,2339,7726 JACKSON POND DR,Charlotte,North Carolina,44048,755.3,Mecklenburg,100576.0,35.12624,-80.94469
23451,409900.0,2,2,1100,1464 GOOSE LNDG,Virginia Beach,Virginia,43885,857.2,Virginia Beach,136673.0,36.87175,-76.00689
85201,250000.0,2,2,1211,1725 N DATE UNIT 69,Mesa,Arizona,53402,2198.8,Maricopa,74674.0,33.4336,-111.84929
98121,499950.0,1,1,930,81 CLAY ST APT 224,Seattle,Washington,21010,18290.9,King,163578.0,47.61548,-122.34668
80209,850000.0,4,2,1945,723 S SHERMAN ST,Denver,Colorado,24073,2653.5,Denver,166394.0,39.70608,-104.9656
37209,739900.0,4,5,2670,405 LOVELL ST,Nashville,Tennessee,37363,428.7,Davidson,98701.0,36.15591,-86.91638
85715,290000.0,2,2,1333,1873 N LA RIENDA AVE,Tucson,Arizona,18609,1096.6,Pima,108612.0,32.24898,-110.83118
19134,224999.0,3,2,1134,2977 WEIKEL ST,Philadelphia,Pennsylvania,59590,6676.6,Philadelphia,53460.0,39.98953,-75.10838
48223,185000.0,4,2,1234,15030 AUBURN ST,Detroit,Michigan,25037,1597.5,Wayne,56031.0,42.39341,-83.24619
68130,350000.0,4,4,2650,16626 CASTELAR ST,Omaha,Nebraska,20879,1063.6,Douglas,174972.0,41.23394,-96.19613
76017,457000.0,4,2,2369,5616 RACHEL CT,Arlington,Texas,45429,1718.5,Tarrant,110896.0,32.66223,-97.16237
85710,285000.0,3,2,1274,7658 E DESERT OVERLOOK DR,Tucson,Arizona,52385,1691.1,Pima,69739.0,32.21439,-110.82365
98105,1139000.0,3,3,1680,3511 NE 44TH ST,Seattle,Washington,49448,4975.6,King,155790.0,47.66094,-122.28321
33129,3700000.0,4,4,4033,2942 SW 4TH AVE,Miami,Florida,14390,4019.2,Miami-Dade,122320.0,25.7527,-80.20046
28205,457000.0,3,2,1572,3512 HAVENWOOD RD,Charlotte,North Carolina,51418,1678.5,Mecklenburg,99270.0,35.22019,-80.78737
98109,699000.0,2,3,1477,701 GALER ST APT 617,Seattle,Washington,29376,5862.7,King,166998.0,47.63128,-122.34486
55403,635000.0,2,2,1995,201 S 11TH ST UNIT 1600,Minneapolis,Minnesota,16349,4645.6,Hennepin,100893.0,44.97023,-93.28588
75208,375000.0,2,1,1248,620 N MADISON AVE,Dallas,Texas,29941,1889.3,Dallas,120126.0,32.75409,-96.83943
76123,274900.0,3,3,1606,8401 CLOVERGLEN LN,Fort Worth,Texas,38575,1408.2,Tarrant,110087.0,32.62298,-97.40262
93711,1550000.0,5,6,3979,6667 N VAN NESS BLVD,Fresno,California,39085,1345.5,Fresno,133923.0,36.83508,-119.83309
46260,235900.0,2,2,1441,2066 OAK RUN CT,Indianapolis,Indiana,35529,1317.4,Marion,98188.0,39.89744,-86.17927
89143,535000.0,4,3,2868,8421 WILD DIAMOND AVE,Las Vegas,Nevada,13602,1497.4,Clark,111199.0,36.32168,-115.29288
73162,425000.0,3,3,2793,5716 NW 118TH ST,Oklahoma City,Oklahoma,28727,1573.0,Oklahoma,100824.0,35.58095,-97.6415
85201,257000.0,2,1,867,30 E BROWN RD UNIT 2101,Mesa,Arizona,53402,2198.8,Maricopa,74674.0,33.4336,-111.84929
38119,295900.0,4,3,2200,2583 LANRICK CV,Memphis,Tennessee,24027,1052.3,Shelby,119005.0,35.07986,-89.84593
85032,95000.0,3,2,1500,2523 E CONTENTION MINE RD LOT 25,Phoenix,Arizona,69352,2166.0,Maricopa,91686.0,33.62624,-112.00368
32224,180000.0,1,1,905,3591 KERNAN BLVD S APT 125,Jacksonville,Florida,41366,765.7,Duval,121879.0,30.26815,-81.4642
95148,1295000.0,4,2,1457,3039 FENWICK WAY,San Jose,California,47305,2317.1,Santa Clara,188361.0,37.33252,-121.78142
77007,489000.0,3,3,2299,4514 DICKSON ST,Houston,Texas,40653,2090.9,Harris,186467.0,29.77152,-95.40919
38117,680000.0,3,3,2000,256 BARONNE PL # 15,Memphis,Tennessee,26584,1093.2,Shelby,136370.0,35.11504,-89.90551
85207,449900.0,4,2,1585,8031 E EVERGREEN ST,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631
95820,459000.0,3,2,1245,3701 21ST AVE,Sacramento,California,36224,2655.3,Sacramento,83160.0,38.53491,-121.4442
28202,530000.0,2,3,1300,405 W 7TH ST APT 305,Charlotte,North Carolina,14359,3072.6,Mecklenburg,132909.0,35.22773,-80.8447
74105,197500.0,3,2,1483,3227 E 57TH ST,Tulsa,Oklahoma,26580,1412.1,Tulsa,129169.0,36.0975,-95.9641
73112,399900.0,4,3,3234,4924 MORRIS LN,Oklahoma City,Oklahoma,32893,1666.3,Oklahoma,67648.0,35.51823,-97.5745
76014,309000.0,3,2,1513,1916 CHALICE RD,Arlington,Texas,32460,2185.0,Tarrant,71842.0,32.69201,-97.08814
28211,659000.0,4,2,2252,635 N SHARON AMITY RD,Charlotte,North Carolina,31581,1113.4,Mecklenburg,211706.0,35.16816,-80.79604
98101,474500.0,1,1,719,819 VIRGINIA ST UNIT 2309,Seattle,Washington,14528,10617.2,King,151454.0,47.61119,-122.33454
40229,199900.0,3,1,1055,6515 BURLWOOD DR,Louisville,Kentucky,39658,874.5,Jefferson,86966.0,38.09074,-85.65597
55406,115000.0,1,1,550,3729 SNELLING AVE APT 301,Minneapolis,Minnesota,35997,2776.9,Hennepin,107717.0,44.93932,-93.22071
70123,440000.0,4,3,2294,309 SILVER OAKS LN,New Orleans,Louisiana,28078,1430.1,Jefferson,102117.0,29.951,-90.20501
46239,330000.0,2,3,1628,4648 BETHEL COVE DR,Indianapolis,Indiana,33456,457.1,Marion,99449.0,39.72311,-86.0004
80923,519000.0,4,4,2757,6663 THISTLEWOOD ST,Colorado Springs,Colorado,32050,1771.6,El Paso,109942.0,38.92673,-104.71433
89117,1495000.0,4,5,4609,2060 PALM CANYON CT,Las Vegas,Nevada,54663,2296.4,Clark,96731.0,36.14267,-115.28001
94105,2550000.0,2,2,1364,1 STEUART LN UNIT 704,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707
43081,375000.0,3,3,2137,5302 BRIDWELL LN # 7,Westerville,Ohio,64387,989.8,Franklin,108829.0,40.11064,-82.89083
19125,350000.0,3,2,1935,434 MOYER ST,Philadelphia,Pennsylvania,24948,7123.8,Philadelphia,115644.0,39.97611,-75.12472
64119,359000.0,4,3,3000,7823 N LISTER AVE,Kansas City,Missouri,32461,864.3,Clay,91061.0,39.21137,-94.5186
27604,469900.0,4,3,2671,3212 BELLENDEN PL,Raleigh,North Carolina,44856,905.4,Wake,95340.0,35.82011,-78.56369
90049,1779000.0,3,3,2055,11982 MAYFIELD AVE APT C,Los Angeles,California,35853,924.6,Los Angeles,277249.0,34.08749,-118.48976
85021,337500.0,2,1,835,9628 N 5TH AVE,Phoenix,Arizona,39611,2203.2,Maricopa,83796.0,33.56046,-112.09442
11368,880000.0,3,2,3125,104-68 39TH AVE,Corona,New York,116469,17075.0,Queens,85754.0,40.74962,-73.85264
40206,485000.0,4,3,3171,342 HILLCREST AVE,Louisville,Kentucky,20836,1377.0,Jefferson,101617.0,38.25788,-85.70205
76011,385000.0,4,3,2149,2206 ARBOR CHASE CIR,Arlington,Texas,21701,1030.3,Tarrant,64660.0,32.7543,-97.08223
85749,1180000.0,5,4,3697,13215 E CAMINO LA CEBADILLA,Tucson,Arizona,18217,145.5,Pima,138545.0,32.28129,-110.72604
76137,270000.0,3,2,1263,6845 HALTOM RD,Fort Worth,Texas,59273,1684.5,Tarrant,101544.0,32.85864,-97.29137
40299,319900.0,4,2,2557,4222 WILLOWVIEW BLVD,Louisville,Kentucky,41448,296.5,Jefferson,103618.0,38.16319,-85.51613
76014,230000.0,3,2,1557,800 E TIMBERVIEW LN,Arlington,Texas,32460,2185.0,Tarrant,71842.0,32.69201,-97.08814
64111,141000.0,1,1,815,4521 MADISON AVE # 203,Kansas City,Missouri,17039,2428.2,Jackson,84478.0,39.05707,-94.59393
28209,575000.0,3,2,1389,537 INWOOD DR,Charlotte,North Carolina,23339,1641.1,Mecklenburg,146696.0,35.17878,-80.85418
38117,410000.0,4,3,2400,247 LORECE LN,Memphis,Tennessee,26584,1093.2,Shelby,136370.0,35.11504,-89.90551
32216,389900.0,3,3,1652,3813 BOWDEN CIR E,Jacksonville,Florida,39762,1211.3,Duval,84747.0,30.27891,-81.58305
32218,325000.0,3,2,1813,1516 CREEK POINT BLVD,Jacksonville,Florida,68534,273.8,Duval,82140.0,30.48673,-81.66959
67212,249900.0,3,2,2197,4410 W 16TH ST N,Wichita,Kansas,44128,1360.6,Sedgwick,78176.0,37.70247,-97.43658
55419,524000.0,4,2,2419,5557 EMERSON AVE S,Minneapolis,Minnesota,29051,2671.7,Hennepin,181509.0,44.90586,-93.28743
97229,839900.0,4,3,3105,10816 NW RIDGE RD,Portland,Oregon,72974,1433.8,Washington,187863.0,45.55032,-122.81026
30309,249900.0,1,1,603,878 PEACHTREE ST NE APT 614,Atlanta,Georgia,27469,3205.3,Fulton,160806.0,33.798,-84.38774
85207,68900.0,2,2,800,8700 E UNIVERSITY DR # 1816,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631
28211,569900.0,4,4,1886,2212 MAGNOLIA BLOSSOM WAY # 40,Charlotte,North Carolina,31581,1113.4,Mecklenburg,211706.0,35.16816,-80.79604
80916,395000.0,4,2,1785,4015 WYLIE LN,Colorado Springs,Colorado,41087,862.7,El Paso,68391.0,38.80327,-104.71208
23453,324777.0,3,2,1272,2844 BAMBERG PL,Virginia Beach,Virginia,35199,1489.4,Virginia Beach,95447.0,36.785,-76.07679
79935,175000.0,3,2,1851,10500 BRIAN MOONEY AVE,El Paso,Texas,19073,2124.8,El Paso,81764.0,31.76804,-106.33029
33137,1400000.0,2,3,1588,2020 N BAYSHORE DR APT 801,Miami,Florida,22768,4348.2,Miami-Dade,115580.0,25.81538,-80.17798
28215,452080.0,5,3,2850,6660 KINGBIRD CT,Charlotte,North Carolina,63548,850.5,Mecklenburg,80157.0,35.24854,-80.69571
95825,369900.0,2,1,899,2141 CORTEZ LN,Sacramento,California,37522,3111.8,Sacramento,72525.0,38.5901,-121.40644
89107,319900.0,2,2,1494,453 PURPLE FINCH DR,Las Vegas,Nevada,37342,2560.6,Clark,71299.0,36.17049,-115.209
55412,159900.0,4,1,1212,3411 KNOX AVE N,Minneapolis,Minnesota,25497,2889.9,Hennepin,84058.0,45.02612,-93.29952
32210,170000.0,2,2,940,3690 KIRKPATRICK CIR # 7-3,Jacksonville,Florida,66824,1178.7,Duval,81628.0,30.26491,-81.74746
67213,125000.0,3,1,1134,512 S EDWARDS AVE,Wichita,Kansas,21881,1286.1,Sedgwick,55508.0,37.66722,-97.36498
48214,59900.0,1,1,625,8900 E JEFFERSON AVE APT 103,Detroit,Michigan,19817,1514.7,Wayne,56270.0,42.36504,-82.98697
20001,569999.0,2,2,975,150 RHODE ISLAND AVE NW APT 403,Washington,District of Columbia,45551,8590.7,District of Columbia,165650.0,38.91002,-77.018
21206,335000.0,4,3,1660,4619 SOUTHWOOD AVE,Baltimore,Maryland,51643,2749.3,Baltimore,80189.0,39.33932,-76.53706
20002,649900.0,2,2,840,2414 2ND ST NE,Washington,District of Columbia,68201,5126.3,District of Columbia,147338.0,38.90511,-76.98431
68111,185500.0,4,2,1422,3939 N 41ST ST,Omaha,Nebraska,23591,1742.3,Douglas,46337.0,41.29564,-95.96395
11362,249000.0,1,1,700,57-07 246TH CRES # 2,Little Neck,New York,19217,3572.6,Queens,128688.0,40.75899,-73.73583
48226,299999.0,2,2,1019,1001 W JEFFERSON AVE # 18E,Detroit,Michigan,6668,2117.7,Wayne,104466.0,42.33182,-83.05034
28278,479268.0,3,3,1832,16030 RIVER TREE LN,Charlotte,North Carolina,34272,459.3,Mecklenburg,140683.0,35.13063,-81.00753
28209,1965000.0,6,5,4529,322 BRANDYWINE RD,Charlotte,North Carolina,23339,1641.1,Mecklenburg,146696.0,35.17878,-80.85418
97210,750000.0,3,4,3002,2932 NW IMPERIAL TER,Portland,Oregon,11410,495.3,Multnomah,139810.0,45.54954,-122.73549
27609,685000.0,4,3,2305,5021 QUAIL HOLLOW DR,Raleigh,North Carolina,35377,1248.4,Wake,121860.0,35.8437,-78.63282
64118,250000.0,3,2,1504,7514 N TRACY AVE,Kansas City,Missouri,43305,1308.7,Clay,80932.0,39.21301,-94.57497
76244,480000.0,5,3,3936,9853 VOSS AVE,Keller,Texas,74884,1939.6,Tarrant,132998.0,32.93101,-97.28076
32210,339900.0,2,1,1339,4300 LEXINGTON AVE,Jacksonville,Florida,66824,1178.7,Duval,81628.0,30.26491,-81.74746
68108,615000.0,2,2,1610,1217 PACIFIC ST # 202,Omaha,Nebraska,14829,1744.0,Douglas,70020.0,41.23753,-95.93118
80212,1495000.0,4,4,2750,4874 QUITMAN ST,Denver,Colorado,19778,2143.1,Denver,146081.0,39.77174,-105.04819
73106,705000.0,2,3,2016,825 NW 8TH ST,Oklahoma City,Oklahoma,12531,1593.2,Oklahoma,80422.0,35.4823,-97.53662
78228,219000.0,3,2,1204,5631 KINGSWOOD ST,San Antonio,Texas,56781,2010.4,Bexar,59771.0,29.46072,-98.57201
40207,349900.0,3,3,1925,3924 KENNISON AVE,Louisville,Kentucky,29359,965.8,Jefferson,144750.0,38.26357,-85.65543
85207,759900.0,4,3,3364,1509 N BERNARD CIR,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631
89145,279900.0,2,2,1119,7009 PINDARRI WAY,Las Vegas,Nevada,24737,2251.4,Clark,97124.0,36.16748,-115.27618
87123,305000.0,3,3,1657,11036 VISTAZO PL SE,Albuquerque,New Mexico,44162,590.9,Bernalillo,79755.0,35.06206,-106.46991
80917,259000.0,2,2,992,3124 VAIL PASS DR,Colorado Springs,Colorado,31614,2174.4,El Paso,83184.0,38.88684,-104.74049
89166,730000.0,4,3,2822,8425 SKYE CROSSING ST,Las Vegas,Nevada,27060,59.8,Clark,116701.0,36.33733,-115.4686
79936,500000.0,4,3,2943,1800 PASEO REAL CIR,El Paso,Texas,107579,1603.8,El Paso,78244.0,31.77373,-106.29631
80211,1400000.0,3,5,3064,2225 W 34TH AVE,Denver,Colorado,36330,3107.4,Denver,143444.0,39.76715,-105.02006
30308,340000.0,2,2,1288,620 PEACHTREE ST NE APT 1613,Atlanta,Georgia,22802,5510.6,Fulton,106642.0,33.77094,-84.37773
75240,475000.0,4,3,1792,13647 WILLOW BEND RD,Dallas,Texas,26442,2701.9,Dallas,81643.0,32.93194,-96.78924
73107,135000.0,2,1,1036,3529 NW 26TH ST,Oklahoma City,Oklahoma,25144,1282.0,Oklahoma,71475.0,35.48201,-97.5744
97233,399000.0,3,2,2102,1119 SE 146TH AVE,Portland,Oregon,38497,3201.0,Multnomah,67286.0,45.51391,-122.49887
20007,349900.0,1,1,530,4629 MACARTHUR BLVD NW # 1/2A,Washington,District of Columbia,24311,3037.9,District of Columbia,240888.0,38.91259,-77.07756
46231,239900.0,2,2,1389,10740 WHIPPOORWILL LN,Indianapolis,Indiana,10824,358.2,Hendricks,114972.0,39.72086,-86.32712
70119,208000.0,6,2,1750,2622 FRENCHMEN ST,New Orleans,Louisiana,36969,3159.6,Orleans,71124.0,29.97567,-90.08729
37205,750000.0,4,2,2248,843 NEARTOP DR,Nashville,Tennessee,25437,688.5,Davidson,222323.0,36.11075,-86.87274
78253,465000.0,4,4,3099,5854 SWEETWATER WAY,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885
19134,40421.0,3,1,1060,3336 KIP ST,Philadelphia,Pennsylvania,59590,6676.6,Philadelphia,53460.0,39.98953,-75.10838
79904,135000.0,2,1,806,4917 SIERRA MADRE DR,El Paso,Texas,32148,1038.6,El Paso,56266.0,31.85005,-106.45417
67205,385000.0,4,3,3352,3225 N FOREST LAKES ST,Wichita,Kansas,20642,472.4,Sedgwick,132094.0,37.75012,-97.42317
76177,382000.0,3,2,2016,2437 CLAY CREEK LN,Fort Worth,Texas,19320,362.1,Tarrant,119275.0,32.96999,-97.30611
98133,499950.0,2,2,870,10350 WALLINGFORD AVE N # B,Seattle,Washington,50153,2716.6,King,114119.0,47.7399,-122.34432
67204,320000.0,4,3,2682,6244 N BELLA RD,Wichita,Kansas,22188,532.7,Sedgwick,83159.0,37.77167,-97.36341
91040,1799000.0,4,3,3022,10123 ORCAS AVE,Sunland,California,21289,987.9,Los Angeles,130291.0,34.25861,-118.33468
93704,285000.0,2,2,1469,4611 N GLENN AVE,Fresno,California,29184,2087.9,Fresno,92194.0,36.80012,-119.80202
55417,450000.0,3,2,2233,5015 11TH AVE S,Minneapolis,Minnesota,25610,2238.1,Hennepin,134948.0,44.9059,-93.23534
94105,7750000.0,3,3,2556,1 STEUART LN UNIT 1401,San Francisco,California,13810,10568.6,San Francisco,347725.0,37.79239,-122.39707
67214,99000.0,4,1,1568,1825 E 11TH ST N,Wichita,Kansas,16726,1208.1,Sedgwick,42126.0,37.70661,-97.31755
68106,534900.0,3,3,1716,5314 ELMWOOD PLZ,Omaha,Nebraska,21627,1620.6,Douglas,88783.0,41.23885,-96.00244
28277,1175000.0,4,4,3616,13108 WHISPER CREEK DR,Charlotte,North Carolina,71321,1140.3,Mecklenburg,159304.0,35.05212,-80.81622
53206,115900.0,3,1,1282,1532 W CONCORDIA AVE,Milwaukee,Wisconsin,21847,3180.9,Milwaukee,44984.0,43.07524,-87.93349
20002,1450000.0,3,3,2337,924 MARYLAND AVE NE,Washington,District of Columbia,68201,5126.3,District of Columbia,147338.0,38.90511,-76.98431
30318,415000.0,4,3,1685,2287 KENNEDY CT NW,Atlanta,Georgia,58839,1118.6,Fulton,112621.0,33.79235,-84.44831
76244,415000.0,3,2,2389,5140 LEERAY RD,Keller,Texas,74884,1939.6,Tarrant,132998.0,32.93101,-97.28076
64105,295000.0,2,2,1085,999 PENNSYLVANIA AVE # 999,Kansas City,Missouri,5168,2494.2,Jackson,83063.0,39.10599,-94.58985
38134,210000.0,3,2,1400,3115 YATES ST,Memphis,Tennessee,43991,914.4,Shelby,69030.0,35.17674,-89.85992
53225,149900.0,3,1,936,8822 W LAWN AVE,Milwaukee,Wisconsin,26963,1490.7,Milwaukee,62566.0,43.11443,-88.042
91311,920000.0,4,2,1687,10448 WILLOWBRAE AVE,Chatsworth,California,41188,488.3,Los Angeles,141100.0,34.29011,-118.60776
23462,260000.0,4,3,1476,5936 W HASTINGS ARCH,Virginia Beach,Virginia,66949,2343.8,Virginia Beach,82642.0,36.8366,-76.15105
46278,625000.0,4,4,4000,7441 W 88TH ST,Indianapolis,Indiana,8932,261.0,Marion,170717.0,39.89389,-86.29606
90019,2395000.0,5,5,2441,1156 S HIGHLAND AVE,Los Angeles,California,61061,6090.9,Los Angeles,98959.0,34.04861,-118.33874
95123,800000.0,2,2,1333,531 GIUFFRIDA AVE APT G,San Jose,California,71118,3510.4,Santa Clara,165181.0,37.24479,-121.83306
